date,state,totalcases,conf_cases,prob_cases,newcase,pnew_case,totdeath,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
"Friday, December 3, 2021",VT,47767,,,460,8,397,,,1,0,12/4/21 14:29,Not agree,Not agree
"Friday, December 4, 2020",CT,127715,119584,8131,1538,145,5146,4143,1003,35,4,12/5/20 14:29,Agree,Agree
"Friday, December 4, 2020",DC,22480,,,316,0,693,,,1,0,12/5/20 14:29,,
"Friday, December 4, 2020",DE,39299,37863,1436,696,21,782,688,94,3,0,12/6/20 0:00,Agree,Agree
"Friday, December 4, 2020",MA,246398,237456,8942,5491,299,11028,10787,241,52,2,12/6/20 0:00,Agree,Agree
"Friday, December 4, 2020",MD,212384,,,3193,0,5032,4858,174,36,1,12/6/20 0:00,N/A,Agree
"Friday, December 4, 2020",ME,13127,11640,1487,282,33,227,225,2,3,0,12/5/20 14:29,Agree,Agree
"Friday, December 4, 2020",NH,23690,,,765,272,552,,,8,1,12/5/20 14:29,Not agree,Not agree
"Friday, December 4, 2020",NJ,390256,,,6386,723,17255,15419,1836,46,0,12/4/20 0:00,Not agree,Agree
"Friday, December 4, 2020",NY,360714,,,7674,0,10217,,,45,0,12/5/20 14:29,Not agree,Not agree
"Friday, December 4, 2020",NYC,336414,308747,27667,3831,824,24117,19430,4687,27,0,12/2/20 0:00,Agree,Agree
"Friday, December 4, 2020",RI,62545,,,1607,0,1457,,,12,0,12/3/21 13:45,Not agree,N/A
"Friday, December 4, 2020",VT,4494,,,70,1,81,,,2,0,12/6/20 0:00,Not agree,Not agree
"Friday, February 12, 2021",CT,267337,250915,16422,838,54,7381,6049,1332,27,3,2/13/21 14:50,Agree,Agree
"Friday, February 12, 2021",DC,38670,,,137,0,976,,,3,0,2/13/21 14:50,,
"Friday, February 12, 2021",DE,84203,79960,4243,427,24,1269,1148,121,7,0,2/14/21 0:00,Agree,Agree
"Friday, February 12, 2021",MA,553812,525486,28326,2416,188,15506,15195,311,55,0,2/14/21 0:00,Agree,Agree
"Friday, February 12, 2021",MD,370136,,,1159,0,7994,7794,200,28,0,2/14/21 0:00,N/A,Agree
"Friday, February 12, 2021",ME,42418,33822,8596,159,50,647,634,13,4,0,2/13/21 14:50,Agree,Agree
"Friday, February 12, 2021",NH,70072,,,460,207,1126,,,9,0,2/13/21 14:50,Not agree,Not agree
"Friday, February 12, 2021",NJ,740062,660067,79995,3732,569,22393,20147,2246,64,0,2/13/21 14:50,Agree,Agree
"Friday, February 12, 2021",NY,863285,,,4209,0,17227,,,74,0,2/13/21 14:50,Not agree,Not agree
"Friday, February 12, 2021",NYC,669111,571854,97257,4775,997,28160,23264,4896,80,1,2/10/21 0:00,Agree,Agree
"Friday, February 12, 2021",RI,120585,,,398,0,2469,,,11,0,12/3/21 13:45,Not agree,N/A
"Friday, February 12, 2021",VT,12460,,,158,2,191,,,2,0,2/14/21 0:00,Not agree,Not agree
"Friday, February 14, 2020",CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 14, 2020",DC,0,,,0,,0,,,0,,3/26/20 16:22,,
"Friday, February 14, 2020",DE,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 14, 2020",MA,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 14, 2020",MD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
"Friday, February 14, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 14, 2020",NH,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 14, 2020",NJ,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 14, 2020",NY,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 14, 2020",NYC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 14, 2020",RI,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
"Friday, February 14, 2020",VT,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 19, 2021",CT,273101,256139,16962,1198,39,7523,6166,1357,27,6,2/20/21 14:45,Agree,Agree
"Friday, February 19, 2021",DC,39461,,,160,0,993,,,1,0,2/20/21 14:45,,
"Friday, February 19, 2021",DE,86128,81690,4438,341,33,1343,1213,130,17,0,2/21/21 0:00,Agree,Agree
"Friday, February 19, 2021",MA,565794,536506,29288,1818,139,15838,15520,318,50,0,2/21/21 0:00,Agree,Agree
"Friday, February 19, 2021",MD,375737,,,763,0,8180,7978,202,28,0,2/21/21 0:00,N/A,Agree
"Friday, February 19, 2021",ME,43366,34429,8937,141,45,658,643,15,3,1,2/20/21 14:45,Agree,Agree
"Friday, February 19, 2021",NH,72767,,,369,168,1152,,,2,0,2/20/21 14:45,Not agree,Not agree
"Friday, February 19, 2021",NJ,761498,678306,83192,3047,454,22784,20495,2289,63,0,2/20/21 14:45,Agree,Agree
"Friday, February 19, 2021",NY,887832,,,3838,0,17622,,,67,0,2/20/21 14:45,Not agree,Not agree
"Friday, February 19, 2021",NYC,696073,592707,103366,4475,1036,28768,23851,4917,85,3,2/17/21 0:00,Agree,Agree
"Friday, February 19, 2021",RI,122919,,,335,0,2506,,,4,0,12/3/21 13:45,Not agree,N/A
"Friday, February 19, 2021",VT,13173,,,86,1,196,,,2,0,2/21/21 0:00,Not agree,Not agree
"Friday, February 21, 2020",CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 21, 2020",DC,0,,,0,,0,,,0,,3/26/20 16:22,,
"Friday, February 21, 2020",DE,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 21, 2020",MA,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 21, 2020",MD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
"Friday, February 21, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 21, 2020",NH,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 21, 2020",NJ,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 21, 2020",NY,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 21, 2020",NYC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 21, 2020",RI,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
"Friday, February 21, 2020",VT,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 26, 2021",CT,279946,261052,18894,787,160,7622,6254,1368,8,2,2/27/21 14:51,Agree,Agree
"Friday, February 26, 2021",DC,40284,,,162,0,1009,,,4,0,2/27/21 14:51,,
"Friday, February 26, 2021",DE,88129,83536,4593,435,15,1418,1283,135,12,2,2/28/21 0:00,Agree,Agree
"Friday, February 26, 2021",MA,577980,547358,30622,1987,253,16129,15805,324,42,0,2/28/21 0:00,Agree,Agree
"Friday, February 26, 2021",MD,381272,,,836,0,8341,8139,202,15,0,2/28/21 0:00,N/A,Agree
"Friday, February 26, 2021",ME,44493,35058,9435,197,91,702,680,22,1,0,2/27/21 14:51,Agree,Agree
"Friday, February 26, 2021",NH,74893,,,325,110,1167,,,4,2,2/27/21 14:51,Not agree,Not agree
"Friday, February 26, 2021",NJ,782833,696000,86833,3870,801,23192,20861,2331,45,0,2/27/21 14:51,Agree,Agree
"Friday, February 26, 2021",NY,911554,,,3785,0,17933,,,40,0,2/27/21 14:51,Not agree,Not agree
"Friday, February 26, 2021",NYC,722841,613107,109734,4464,1003,29251,24316,4935,82,3,2/24/21 0:00,Agree,Agree
"Friday, February 26, 2021",RI,125408,,,460,0,2538,,,5,0,12/3/21 13:45,Not agree,N/A
"Friday, February 26, 2021",VT,13830,,,105,1,202,,,0,0,2/28/21 0:00,Not agree,Not agree
"Friday, February 28, 2020",CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 28, 2020",DC,0,,,0,,0,,,0,,3/26/20 16:22,,
"Friday, February 28, 2020",DE,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 28, 2020",MA,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 28, 2020",MD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
"Friday, February 28, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 28, 2020",NH,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 28, 2020",NJ,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 28, 2020",NY,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 28, 2020",NYC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 28, 2020",RI,0,,,0,0,0,,,0,0,12/3/21 13:45,Not agree,N/A
"Friday, February 28, 2020",VT,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 5, 2021",CT,259372,243583,15789,1431,122,7214,5895,1319,29,6,2/6/21 16:05,Agree,Agree
"Friday, February 5, 2021",DC,37634,,,269,0,940,,,8,0,2/6/21 16:05,,
"Friday, February 5, 2021",DE,81518,77553,3965,573,27,1191,1076,115,56,2,2/7/21 0:00,Agree,Agree
"Friday, February 5, 2021",MA,537208,510148,27060,3287,305,15149,14842,307,71,2,2/7/21 0:00,Agree,Agree
"Friday, February 5, 2021",MD,362084,,,1500,0,7769,7570,199,35,0,2/7/21 0:00,N/A,Agree
"Friday, February 5, 2021",ME,41063,32901,8162,266,93,634,621,13,1,0,2/6/21 16:05,Agree,Agree
"Friday, February 5, 2021",NH,67595,,,478,170,1091,,,6,3,2/6/21 16:05,Not agree,Not agree
"Friday, February 5, 2021",NJ,713324,637357,75967,4228,602,21886,19699,2187,93,0,2/6/21 16:05,Agree,Agree
"Friday, February 5, 2021",NY,832327,,,4894,0,16686,,,92,0,2/6/21 16:05,Not agree,Not agree
"Friday, February 5, 2021",NYC,636356,546159,90197,6231,1093,27575,22701,4874,78,2,2/3/21 0:00,Agree,Agree
"Friday, February 5, 2021",RI,117850,,,603,0,2404,,,8,0,12/3/21 13:45,Not agree,N/A
"Friday, February 5, 2021",VT,11658,,,102,3,184,,,1,0,2/7/21 0:00,Not agree,Not agree
"Friday, February 7, 2020",CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 7, 2020",DC,0,,,0,,0,,,0,,3/26/20 16:22,,
"Friday, February 7, 2020",DE,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 7, 2020",MA,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 7, 2020",MD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
"Friday, February 7, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 7, 2020",NH,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 7, 2020",NJ,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 7, 2020",NY,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, February 7, 2020",NYC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, February 7, 2020",RI,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
"Friday, February 7, 2020",VT,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, January 1, 2021",CT,185708,174679,11029,0,0,5995,4854,1141,0,0,1/2/21 14:50,Agree,Agree
"Friday, January 1, 2021",DC,29252,,,269,0,788,,,2,0,1/2/21 14:50,,
"Friday, January 1, 2021",DE,59670,57252,2418,823,31,930,828,102,0,0,1/3/21 0:00,Agree,Agree
"Friday, January 1, 2021",MA,375178,359445,15733,0,0,12677,12409,268,64,1,1/3/21 0:00,Agree,Agree
"Friday, January 1, 2021",MD,283171,,,2952,0,6327,6139,188,42,0,1/3/21 0:00,N/A,Agree
"Friday, January 1, 2021",ME,25243,21410,3833,1042,269,358,352,6,11,0,1/2/21 14:50,Agree,Agree
"Friday, January 1, 2021",NH,44028,,,0,0,758,,,0,0,1/2/21 14:50,Not agree,Not agree
"Friday, January 1, 2021",NJ,533587,,,5803,302,19160,17139,2021,118,0,1/1/21 0:00,Not agree,Agree
"Friday, January 1, 2021",NY,559358,,,11204,0,12701,,,135,0,1/2/21 14:50,Not agree,Not agree
"Friday, January 1, 2021",NYC,448506,396615,51891,6034,1061,25107,20358,4749,46,5,12/30/20 0:00,Agree,Agree
"Friday, January 1, 2021",RI,90375,,,888,0,1933,,,19,0,12/3/21 13:45,Not agree,N/A
"Friday, January 1, 2021",VT,7129,,,163,5,147,,,2,0,1/3/21 0:00,Not agree,Not agree
"Friday, January 15, 2021",CT,223422,210193,13229,1878,174,6594,5355,1239,41,5,1/16/21 14:46,Agree,Agree
"Friday, January 15, 2021",DC,33140,,,320,0,842,,,0,0,1/16/21 14:46,,
"Friday, January 15, 2021",DE,70497,67355,3142,694,73,1002,897,105,7,0,1/17/21 0:00,Agree,Agree
"Friday, January 15, 2021",MA,459927,438371,21556,5525,451,13691,13412,279,67,2,1/17/21 0:00,Agree,Agree
"Friday, January 15, 2021",MD,324031,,,3292,0,6921,6730,191,42,0,1/17/21 0:00,N/A,Agree
"Friday, January 15, 2021",ME,33219,27249,5970,440,112,507,499,8,30,1,1/16/21 14:46,Agree,Agree
"Friday, January 15, 2021",NH,55500,,,722,197,908,,,11,6,1/16/21 14:46,Not agree,Not agree
"Friday, January 15, 2021",NJ,616032,555299,60733,6311,852,20320,18229,2091,67,0,1/16/21 14:46,Agree,Agree
"Friday, January 15, 2021",NY,695193,,,12217,0,14457,,,132,0,1/16/21 14:46,Not agree,Not agree
"Friday, January 15, 2021",NYC,528714,461248,67466,6394,1226,25947,21156,4791,69,2,1/13/21 0:00,Agree,Agree
"Friday, January 15, 2021",RI,104505,,,1013,0,2141,,,10,0,12/3/21 13:45,Not agree,N/A
"Friday, January 15, 2021",VT,9058,,,136,0,164,,,0,0,1/17/21 0:00,Not agree,Not agree
"Friday, January 22, 2021",CT,237815,223508,14307,2019,156,6819,5545,1274,45,11,1/23/21 14:50,Agree,Agree
"Friday, January 22, 2021",DC,34905,,,293,0,867,,,3,0,1/23/21 14:50,,
"Friday, January 22, 2021",DE,75159,71728,3431,683,62,1027,920,107,0,0,1/24/21 0:00,Agree,Agree
"Friday, January 22, 2021",MA,491452,467845,23607,5272,337,14188,13898,290,85,0,1/24/21 0:00,Agree,Agree
"Friday, January 22, 2021",MD,339307,,,2392,0,7243,7050,193,40,0,1/24/21 0:00,N/A,Agree
"Friday, January 22, 2021",ME,36274,29472,6802,1,0,544,535,9,4,0,1/23/21 14:50,Agree,Agree
"Friday, January 22, 2021",NH,60951,,,657,241,971,,,9,4,1/23/21 14:50,Not agree,Not agree
"Friday, January 22, 2021",NJ,650389,584291,66098,4200,597,20875,18754,2121,115,0,1/23/21 14:50,Agree,Agree
"Friday, January 22, 2021",NY,751375,,,8837,0,15300,,,116,0,1/23/21 14:50,Not agree,Not agree
"Friday, January 22, 2021",NYC,567982,492361,75621,6195,1280,26456,21636,4820,79,4,1/20/21 0:00,Agree,Agree
"Friday, January 22, 2021",RI,109918,,,1000,0,2247,,,10,0,12/3/21 13:45,Not agree,N/A
"Friday, January 22, 2021",VT,10011,,,168,2,172,,,0,0,1/24/21 0:00,Not agree,Not agree
"Friday, January 24, 2020",CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 24, 2020",DC,0,,,0,,0,,,0,,3/26/20 16:22,,
"Friday, January 24, 2020",DE,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 24, 2020",MA,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 24, 2020",MD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
"Friday, January 24, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 24, 2020",NH,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, January 24, 2020",NJ,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 24, 2020",NY,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, January 24, 2020",NYC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 24, 2020",RI,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
"Friday, January 24, 2020",VT,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, January 29, 2021",CT,250023,234814,15209,1258,105,7046,5741,1305,26,3,1/30/21 14:43,Agree,Agree
"Friday, January 29, 2021",DC,36414,,,282,0,907,,,5,0,1/30/21 14:43,,
"Friday, January 29, 2021",DE,78850,75116,3734,621,52,1078,971,107,3,0,1/31/21 0:00,Agree,Agree
"Friday, January 29, 2021",MA,517252,491642,25610,3118,337,14709,14414,295,64,1,1/31/21 0:00,Agree,Agree
"Friday, January 29, 2021",MD,352726,,,2097,0,7533,7337,196,31,0,1/31/21 0:00,N/A,Agree
"Friday, January 29, 2021",ME,39166,31566,7600,354,72,590,580,10,18,0,1/30/21 14:43,Agree,Agree
"Friday, January 29, 2021",NH,64838,,,580,216,1036,,,14,4,1/30/21 14:43,Not agree,Not agree
"Friday, January 29, 2021",NJ,687269,615202,72067,5986,1108,21383,19254,2129,82,0,1/30/21 14:43,Agree,Agree
"Friday, January 29, 2021",NY,798728,,,6799,0,16048,,,89,0,1/30/21 14:43,Not agree,Not agree
"Friday, January 29, 2021",NYC,607306,523279,84027,6008,1221,27012,22158,4854,94,3,1/27/21 0:00,Agree,Agree
"Friday, January 29, 2021",RI,114383,,,626,0,2334,,,15,0,12/3/21 13:45,Not agree,N/A
"Friday, January 29, 2021",VT,10822,,,137,3,176,,,2,0,1/31/21 0:00,Not agree,Not agree
"Friday, January 31, 2020",CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 31, 2020",DC,0,,,0,,0,,,0,,3/26/20 16:22,,
"Friday, January 31, 2020",DE,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 31, 2020",MA,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 31, 2020",MD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
"Friday, January 31, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 31, 2020",NH,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, January 31, 2020",NJ,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 31, 2020",NY,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, January 31, 2020",NYC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Friday, January 31, 2020",RI,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,N/A
"Friday, January 31, 2020",VT,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Friday, January 8, 2021",CT,205994,193991,12003,3236,12,6324,5127,1197,37,6,1/9/21 15:26,Agree,Agree
"Friday, January 8, 2021",DC,31107,,,357,0,809,,,1,0,1/9/21 15:26,,
"Friday, January 8, 2021",DE,65368,62598,2770,1009,45,969,866,103,20,0,1/10/21 0:00,Agree,Agree
"Friday, January 8, 2021",MA,419721,400823,18898,8120,485,13183,12909,274,68,0,1/10/21 0:00,Agree,Agree
"Friday, January 8, 2021",MD,303364,,,3758,0,6611,6420,191,47,0,1/10/21 0:00,N/A,Agree
"Friday, January 8, 2021",ME,29019,24218,4801,612,197,432,426,6,5,0,1/9/21 15:26,Agree,Agree
"Friday, January 8, 2021",NH,50152,,,891,298,846,,,19,8,1/9/21 15:26,Not agree,Not agree
"Friday, January 8, 2021",NJ,570575,516608,53967,5769,0,19756,17697,2059,110,0,1/9/21 15:26,Agree,Agree
"Friday, January 8, 2021",NY,627340,,,12548,0,13551,,,126,0,1/9/21 15:26,Not agree,Not agree
"Friday, January 8, 2021",NYC,486905,427361,59544,6930,1263,25489,20718,4771,64,4,1/6/21 0:00,Agree,Agree
"Friday, January 8, 2021",RI,97801,,,1181,0,2040,,,11,0,12/3/21 13:45,Not agree,N/A
"Friday, January 8, 2021",VT,8040,,,206,8,155,,,0,0,1/10/21 0:00,Not agree,Not agree
"Friday, July 10, 2020",CT,47287,45308,1979,78,-6,4348,3476,872,0,0,7/11/20 18:25,Agree,Agree
"Friday, July 10, 2020",DC,10743,,,64,0,568,,,0,0,7/11/20 18:25,,
"Friday, July 10, 2020",DE,12968,12040,928,114,1,518,461,57,0,0,7/12/20 0:00,Agree,Agree
"Friday, July 10, 2020",MA,105290,105290,,152,,8323,8121,202,10,0,7/12/20 0:00,Agree,Agree
"Friday, July 10, 2020",MD,72467,,,557,0,3421,3284,137,7,0,7/12/20 0:00,N/A,Agree
"Friday, July 10, 2020",ME,3499,3110,389,0,0,111,111,0,0,-1,7/11/20 18:25,Agree,Agree
"Friday, July 10, 2020",NH,5991,,,18,0,390,,,3,0,7/11/20 18:25,Not agree,Not agree
"Friday, July 10, 2020",NJ,176015,,,394,36,15479,13532,1947,31,0,7/10/20 0:00,Not agree,Agree
"Friday, July 10, 2020",NY,181896,,,435,0,8737,,,5,0,7/11/20 18:25,Not agree,Not agree
"Friday, July 10, 2020",NYC,221523,216445,5078,453,16,23074,18486,4588,17,3,7/8/20 0:00,Agree,Agree
"Friday, July 10, 2020",RI,17200,,,48,0,995,,,0,0,12/3/21 13:45,Not agree,N/A
"Friday, July 10, 2020",VT,1166,,,4,0,55,,,0,0,7/12/20 0:00,Not agree,Not agree
"Friday, July 16, 2021",CT,350675,320629,30046,139,40,8282,6812,1470,0,0,7/17/21 13:43,Agree,Agree
"Friday, July 16, 2021",DC,49652,,,37,0,1146,,,1,0,7/17/21 13:43,,
"Friday, July 16, 2021",DE,110270,102574,7696,39,12,1697,1551,146,1,0,7/17/21 13:43,Agree,Agree
"Friday, July 16, 2021",MA,712272,665801,46471,329,60,18020,17655,365,3,0,7/17/21 13:43,Agree,Agree
"Friday, July 16, 2021",MD,464031,,,183,0,9780,9563,217,2,0,7/17/21 13:43,N/A,Agree
"Friday, July 16, 2021",ME,69473,50811,18662,55,14,882,837,45,4,0,7/17/21 13:43,Agree,Agree
"Friday, July 16, 2021",NH,99907,,,32,0,1381,,,0,0,7/17/21 13:43,Not agree,Not agree
"Friday, July 16, 2021",NJ,1027954,897045,130909,494,15,26531,23815,2716,2,0,7/17/21 13:43,Agree,Agree
"Friday, July 16, 2021",NY,1161322,,,377,0,19956,,,1,0,7/17/21 13:43,Not agree,Not agree
"Friday, July 16, 2021",NYC,961875,792522,169353,593,144,33478,28378,5100,4,1,7/17/21 13:43,Agree,Agree
"Friday, July 16, 2021",RI,152574,,,51,0,2739,,,0,0,12/3/21 13:45,Not agree,N/A
"Friday, July 16, 2021",VT,22949,,,10,0,250,,,0,0,7/17/21 13:43,Not agree,Not agree
"Friday, July 17, 2020",CT,47893,45910,1983,143,4,4396,3519,877,7,3,7/18/20 16:14,Agree,Agree
"Friday, July 17, 2020",DC,11115,,,39,0,577,,,3,0,7/18/20 16:14,,
"Friday, July 17, 2020",DE,13867,12934,933,79,0,523,465,58,2,0,7/19/20 0:00,Agree,Agree
"Friday, July 17, 2020",MA,106487,106487,,216,,8424,8220,204,16,0,7/19/20 0:00,Agree,Agree
"Friday, July 17, 2020",MD,77206,,,835,0,3481,3344,137,8,0,7/19/20 0:00,N/A,Agree
"Friday, July 17, 2020",ME,3644,3250,394,8,-3,117,116,1,2,0,7/18/20 16:14,Agree,Agree
"Friday, July 17, 2020",NH,6165,,,26,0,395,,,0,0,7/18/20 16:14,Not agree,Not agree
"Friday, July 17, 2020",NJ,178264,,,95,45,15684,13710,1974,19,0,7/17/20 0:00,Not agree,Agree
"Friday, July 17, 2020",NY,184817,,,409,0,8770,,,8,0,7/18/20 16:14,Not agree,Not agree
"Friday, July 17, 2020",NYC,224157,218953,5204,461,22,23142,18546,4596,15,2,7/15/20 0:00,Agree,Agree
"Friday, July 17, 2020",RI,17637,,,85,0,1007,,,1,0,12/3/21 13:45,Not agree,N/A
"Friday, July 17, 2020",VT,1223,,,9,0,56,,,0,0,7/19/20 0:00,Not agree,Not agree
"Friday, July 2, 2021",CT,349476,319735,29741,89,35,8279,6807,1472,0,0,7/3/21 13:44,Agree,Agree
"Friday, July 2, 2021",DC,49378,,,16,0,1141,,,0,0,7/3/21 13:44,,
"Friday, July 2, 2021",DE,109820,102202,7618,50,6,1695,1550,145,1,0,7/3/21 13:44,Agree,Agree
"Friday, July 2, 2021",MA,710138,663977,46161,89,10,17998,17634,364,1,0,7/3/21 13:44,Agree,Agree
"Friday, July 2, 2021",MD,462535,,,96,0,9749,9532,217,3,0,7/3/21 13:44,N/A,Agree
"Friday, July 2, 2021",ME,69099,50541,18558,30,8,860,829,31,0,0,7/3/21 13:44,Agree,Agree
"Friday, July 2, 2021",NH,99555,,,28,0,1372,,,0,0,7/3/21 13:44,Not agree,Not agree
"Friday, July 2, 2021",NJ,1023923,893432,130491,310,33,26467,23764,2703,5,0,7/3/21 13:44,Agree,Agree
"Friday, July 2, 2021",NY,1157893,,,243,0,19933,,,1,0,7/3/21 13:44,Not agree,Not agree
"Friday, July 2, 2021",NYC,956225,788266,167959,164,20,33428,28335,5093,2,0,7/3/21 13:44,Agree,Agree
"Friday, July 2, 2021",RI,152158,,,24,0,2735,,,0,0,12/3/21 13:45,Not agree,N/A
"Friday, July 2, 2021",VT,22833,,,2,0,250,,,0,0,7/3/21 13:44,Not agree,Not agree
"Friday, July 23, 2021",CT,352037,321702,30335,212,32,8286,6817,1469,0,0,7/24/21 14:21,Agree,Agree
"Friday, July 23, 2021",DC,49973,,,43,0,1146,,,0,0,7/24/21 14:21,,
"Friday, July 23, 2021",DE,110638,102884,7754,65,19,1698,1552,146,1,0,7/24/21 14:21,Agree,Agree
"Friday, July 23, 2021",MA,715180,668404,46776,624,38,18046,17678,368,5,0,7/24/21 14:21,Agree,Agree
"Friday, July 23, 2021",MD,465643,,,317,0,9806,9587,219,5,0,7/24/21 14:21,N/A,Agree
"Friday, July 23, 2021",ME,69905,51054,18851,71,23,897,848,49,6,0,7/24/21 14:21,Agree,Agree
"Friday, July 23, 2021",NH,100152,,,46,37,1385,,,0,0,7/24/21 14:21,Not agree,Not agree
"Friday, July 23, 2021",NJ,1032255,900841,131414,909,196,26568,23850,2718,4,0,7/24/21 14:21,Agree,Agree
"Friday, July 23, 2021",NY,1165058,,,774,0,19966,,,2,0,7/24/21 14:21,Not agree,Not agree
"Friday, July 23, 2021",NYC,967522,796720,170802,968,286,33506,28401,5105,2,0,7/24/21 14:21,Agree,Agree
"Friday, July 23, 2021",RI,153068,,,90,0,2739,,,0,0,12/3/21 13:45,Not agree,N/A
"Friday, July 23, 2021",VT,23086,,,17,1,251,,,0,0,7/24/21 14:21,Not agree,Not agree
"Friday, July 24, 2020",CT,48776,46806,1970,544,-49,4413,3531,882,3,2,7/25/20 17:40,Agree,Agree
